"","decision_tree_card_prediction","disp.client_id","disp.account_id","disp.type","account.district_id_branch","account.frequency","account.date","client.district_id_client","client.gender","client.dob","client.age","loan.date","loan.amount","loan.duration","loan.monthly_rate","loan.status","loan.has_loan","card.type","card.issued","card.has_card","order.sum_amount","order.household","order.leasing","order.loan","order.insurance","order.uncategorized","order.has_orders","eng.balance_dev_1y_before_card","eng.balance_at_card_issuance","eng.balance_dev_after_card","eng.mean_trans_count_per_month","eng.median_relative_balance_dev_in_perc","credit_check_avg_income","credit_check","final_balance","risk_score","card_recommendation","loan_applicable","loan_recommendation"
"842","classic",1064,883,"owner",1,"monthly_issuance",1993-12-17,1,"female",1951-02-03,48,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8406,1,0,0,1,1,TRUE,-5530.2,31234.4,0,5,0,16422,"gold",31234,291,"classic","no","no"
"843","classic",1065,884,"owner",2,"monthly_issuance",1993-12-07,2,"male",1957-11-26,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2259,1,0,0,0,0,TRUE,-8824.1,20747.7,0,5,0,3389,"failed",20747,-3,"no","no","no"
"844","classic",1066,885,"owner",1,"monthly_issuance",1993-06-25,1,"male",1940-10-18,59,NA,NA,NA,NA,NA,FALSE,"classic",1994-08-19,TRUE,3292,1,0,0,0,1,TRUE,15176.3,39437.1,2772.9,5.19,1.92,21038,"gold",88361,366,"keep classic","yes","up to  280000"
"845","classic",1067,886,"owner",1,"monthly_issuance",1993-06-23,1,"male",1952-05-14,47,NA,NA,NA,NA,NA,FALSE,"gold",1997-08-31,TRUE,9034,1,0,0,0,0,TRUE,10386.2,58636.3,24261.9,5.27,2.615,18469,"gold",93909,356,"keep gold","yes","up to  300000"
"846","classic",1068,887,"owner",1,"monthly_issuance",1993-05-05,13,"female",1926-10-20,73,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3009,1,0,0,0,0,TRUE,2663.3,17146.3,0,5.01,0.11,4514,"failed",17146,16,"no","no","no"
"847","classic",1069,888,"owner",54,"monthly_issuance",1996-10-28,54,"female",1938-02-21,61,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1592,1,0,0,0,0,TRUE,-5848.5,19430.9,0,5.16,0,6107,"failed",19430,25,"no","no","no"
"848","classic",1071,889,"owner",43,"monthly_issuance",1997-12-22,43,"male",1925-01-25,74,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3257,1,0,0,0,0,TRUE,9676,25156.8,0,4.6,0,NA,NA,25156,86,"no","no","no"
"849","classic",1072,890,"owner",14,"monthly_issuance",1993-02-05,60,"female",1966-12-08,33,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3136,1,0,0,0,0,TRUE,15562.5,34652.9,0,5.37,0.725,7041,"failed",34652,72,"no","no","no"
"850","classic",1073,891,"owner",34,"monthly_issuance",1996-05-23,34,"male",1924-04-10,75,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1784,1,0,0,0,0,TRUE,16257.2,44556.3,0,4.6,0,5997,"failed",44556,72,"no","no","no"
"851","classic",1075,892,"owner",70,"monthly_issuance",1993-03-20,65,"female",1934-06-04,65,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2915,1,0,0,0,0,TRUE,17976.3,53799.5,0,7.03,6.595,6177,"failed",53799,85,"no","no","no"
"852","junior",1076,893,"owner",53,"monthly_issuance",1995-04-12,53,"female",1979-05-11,20,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,574.300000000003,91227.3,0,5.01,0,22130,"junior",91227,389,"junior","yes","up to  290000"
"853","classic",1077,894,"owner",46,"monthly_issuance",1995-08-27,46,"male",1920-06-23,79,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2914,1,0,0,0,0,TRUE,5672.6,15964.9,0,5.08,0,6676,"failed",15964,40,"no","no","no"
"854","junior",1078,895,"owner",24,"monthly_issuance",1996-03-12,24,"female",1978-12-15,21,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1977,1,0,0,0,1,TRUE,-2727,17767.1,0,5.58,0,2966,"junior",17767,121,"junior","no","no"
"855","classic",1079,896,"owner",3,"monthly_issuance",1995-06-11,3,"male",1961-07-15,38,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3220,1,0,0,0,0,TRUE,25261.5,15241.8,0,4.86,0,9802,"classic",15241,214,"classic","no","no"
"856","classic",1080,897,"owner",38,"monthly_issuance",1993-04-26,54,"female",1950-10-06,49,NA,NA,NA,NA,NA,FALSE,"classic",1996-05-08,TRUE,9586,1,0,0,0,1,TRUE,32191.4,51968.1,-30768.1,5.29,-1.98,NA,"classic",71682,160,"keep classic","no","no"
"857","classic",1081,898,"owner",71,"monthly_issuance",1996-03-27,71,"male",1970-12-16,29,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4464,1,0,0,0,1,TRUE,11315,44158.1,0,4.74,0,17927,"gold",44158,335,"classic","yes","up to  140000"
"858","classic",1082,899,"owner",72,"monthly_issuance",1993-06-21,9,"male",1967-02-23,32,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1626,0,1,0,0,0,TRUE,42425.1,54018.5,0,5.14,0,16266,"gold",54018,360,"classic","yes","up to  170000"
"859","classic",1083,900,"owner",48,"monthly_issuance",1994-04-26,48,"male",1937-12-15,62,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5950,1,0,0,0,0,TRUE,3210.5,22847.4,0,5.11,0,8925,"classic",22847,191,"classic","no","no"
"860","classic",1085,901,"owner",60,"monthly_issuance",1994-07-10,60,"female",1932-12-19,67,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1910,1,0,0,0,0,TRUE,13446.1,43560.1,0,5.25,0,4618,"failed",43560,54,"no","no","no"
"861","classic",1086,902,"owner",74,"monthly_issuance",1993-06-29,74,"male",1973-05-04,26,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3855,1,0,0,1,1,TRUE,10242.9,21117.9,0,5.04,0,7731,"failed",21117,59,"no","no","no"
"862","classic",1088,903,"owner",47,"monthly_issuance",1993-12-10,47,"female",1969-08-23,30,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2580,1,0,0,0,0,TRUE,-1059.3,20333.6,0,5.33,0.715,3871,"failed",20333,9,"no","no","no"
"863","classic",1089,904,"owner",1,"monthly_issuance",1994-03-20,1,"male",1939-12-09,60,NA,NA,NA,NA,NA,FALSE,"gold",1997-06-03,TRUE,NA,NA,NA,NA,NA,NA,FALSE,22095.4,82040.9,-16123.6,5.32,0,18625,"gold",106048,392,"keep gold","no","no"
"864","classic",1090,905,"owner",35,"monthly_issuance",1996-12-11,35,"female",1939-06-20,60,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6176,1,0,0,1,1,TRUE,-4563.8,21827.7,0,4.7,0,NA,NA,21827,68,"no","no","no"
"865","classic",1091,906,"owner",59,"monthly_issuance",1997-12-27,59,"female",1940-06-27,59,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2240,1,0,0,0,0,TRUE,-1980,17349.7,0,4.37,0,NA,NA,17349,66,"no","no","no"
"866","classic",1092,907,"owner",41,"monthly_issuance",1993-07-09,41,"female",1962-07-20,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2118,1,0,0,0,0,TRUE,-3266.3,16357.5,0,5.53,0,3178,"failed",16357,-4,"no","no","no"
"867","junior",1093,908,"owner",62,"monthly_issuance",1994-04-29,62,"female",1976-07-28,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,5195,19861.3,0,5.6,0,600,"failed",19861,-18,"no","no","no"
"868","classic",1094,909,"owner",30,"monthly_issuance",1997-09-02,30,"female",1960-10-04,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1950,1,0,0,0,0,TRUE,9233.2,21420.1,0,4.47,0,NA,NA,21420,81,"no","no","no"
"869","classic",1096,910,"owner",1,"monthly_issuance",1997-02-03,1,"female",1926-03-03,73,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1937,1,0,0,0,0,TRUE,-201.899999999998,34669.1,0,4.45,0,5108,"failed",34669,38,"no","no","no"
"870","classic",1098,911,"owner",60,"monthly_issuance",1996-08-12,60,"female",1948-09-10,51,NA,NA,NA,NA,NA,FALSE,"classic",1997-09-07,TRUE,10568,1,0,0,0,1,TRUE,31147.2,41572,1703.59999999999,5.18,0,NA,NA,26929,124,"classic","no","no"
"871","junior",1099,912,"owner",65,"monthly_issuance",1997-04-27,65,"female",1979-11-21,20,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2332,1,0,0,0,0,TRUE,2065.2,18702.5,0,4.6,0,NA,NA,18702,72,"no","no","no"
"872","classic",1100,913,"owner",59,"monthly_issuance",1996-05-10,59,"male",1951-07-04,48,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8984,1,0,0,1,1,TRUE,15764.7,41697.2,0,4.7,0,13476,"gold",41697,294,"classic","yes","up to  130000"
"873","classic",1101,914,"owner",73,"monthly_issuance",1993-11-14,74,"male",1946-06-22,53,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2298,1,0,0,0,0,TRUE,3756.2,26752.4,0,5.18,2.825,3448,"failed",26752,16,"no","no","no"
"874","classic",1102,915,"owner",72,"monthly_issuance",1995-01-18,72,"male",1935-01-29,64,1995-09-16,309552,48,6449,"running_ok",TRUE,NA,NA,FALSE,20740,1,0,1,0,0,TRUE,-19531.8,81327.2,0,5.04,0,38694,"gold",81327,535,"classic","no","increase up to 260000"
"875","classic",1103,916,"owner",1,"monthly_issuance",1996-08-13,1,"male",1951-08-18,48,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5299,1,0,0,0,0,TRUE,-6350.4,34046.9,0,4.59,0,15657,"gold",34046,287,"classic","no","no"
"876","classic",1105,917,"owner",56,"monthly_issuance",1995-10-13,56,"male",1942-01-03,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4669,1,0,0,0,0,TRUE,1773.1,56836.8,0,4.84,0,7093,"failed",56836,81,"no","no","no"
"877","classic",1107,918,"owner",60,"monthly_issuance",1996-08-23,60,"male",1961-04-26,38,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,12115,1,0,0,0,1,TRUE,-2250.8,39166.3,0,4.44,0,NA,NA,39166,88,"no","no","no"
"878","classic",1108,919,"owner",62,"monthly_issuance",1997-03-03,62,"female",1955-12-22,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4850,1,0,0,0,0,TRUE,3444.1,38375.6,0,4.56,0,NA,NA,38375,92,"no","no","no"
"879","classic",1109,920,"owner",58,"monthly_issuance",1996-09-05,58,"female",1931-09-01,68,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2437,1,0,0,0,0,TRUE,4136,15526.7,0,5.41,0,5318,"failed",15526,24,"no","no","no"
"880","classic",1110,921,"owner",10,"monthly_issuance",1996-10-08,10,"female",1928-03-24,71,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1776,1,0,0,0,0,TRUE,-17008.7,25257.7,0,4.49,0,6622,"failed",25257,25,"no","no","no"
"881","junior",1111,922,"owner",61,"monthly_issuance",1995-04-27,61,"male",1979-06-04,20,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2805,1,0,0,1,1,TRUE,12601.3,62816.2,0,5.81,0,4208,"junior",62816,194,"junior","yes","up to  200000"
"882","classic",1112,923,"owner",13,"monthly_issuance",1996-02-07,13,"female",1930-07-25,69,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2087,1,0,0,0,0,TRUE,2657.3,29654.7,0,4.73,0,5678,"failed",29654,41,"no","no","no"
"883","classic",1113,924,"owner",11,"monthly_issuance",1995-12-09,11,"male",1976-08-20,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2212,1,0,0,0,1,TRUE,2873.3,19887.7,0,4.7,0,3319,"junior",19887,133,"junior","no","no"
"884","junior",1114,925,"owner",59,"monthly_issuance",1993-02-23,59,"male",1980-06-18,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6463,1,1,0,0,0,TRUE,18027.7,57630.6,0,6.99,0,18500,"junior",57630,337,"junior","yes","up to  180000"
"885","classic",1115,926,"owner",36,"monthly_issuance",1996-11-01,36,"female",1920-08-24,79,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1748,1,0,0,0,0,TRUE,1993.7,25012,0,4.71,0,4714,"failed",25012,25,"no","no","no"
"886","classic",1116,927,"owner",69,"monthly_issuance",1997-04-12,69,"female",1973-04-19,26,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7405,1,0,0,0,1,TRUE,-13686.1,24754.3,0,4.6,0,NA,NA,24754,62,"no","no","no"
"887","classic",1117,928,"owner",20,"monthly_issuance",1993-04-26,20,"female",1976-11-01,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4561,1,0,0,0,0,TRUE,4116.5,64176.4,0,5.1,4.215,6842,"junior",64176,212,"junior","yes","up to  200000"
"888","junior",1119,929,"owner",54,"monthly_issuance",1993-07-03,54,"female",1980-01-05,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5884,1,0,0,0,0,TRUE,20430.8,30023.9,0,5.12,0.02,8827,"junior",30023,214,"junior","yes","up to   90000"
"889","classic",1120,930,"owner",41,"monthly_issuance",1993-08-03,41,"female",1973-10-21,26,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9356,1,0,0,0,0,TRUE,-11536.1,53614.7,0,5.58,1.365,14035,"gold",53614,283,"classic","no","no"
"890","classic",1121,931,"owner",59,"monthly_issuance",1993-10-15,59,"male",1939-03-02,60,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3474,1,0,0,1,1,TRUE,-3295.1,18722.8,0,5.01,0,5211,"failed",18722,19,"no","no","no"
"891","classic",1122,932,"owner",20,"monthly_issuance",1996-07-08,20,"male",1921-02-18,78,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2793,1,0,0,0,0,TRUE,-836.299999999999,28261.6,0,4.73,0,4756,"failed",28261,26,"no","no","no"
"892","classic",1124,933,"owner",21,"monthly_issuance",1995-11-18,21,"male",1928-04-12,71,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2584,1,0,0,0,0,TRUE,-5258.5,31212.6,0,4.89,0,6583,"failed",31212,43,"no","no","no"
"893","classic",1125,934,"owner",9,"monthly_issuance",1997-11-27,9,"female",1934-03-30,65,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3236,1,0,0,0,0,TRUE,33462.5,34414.6,0,4.45,0,NA,NA,34414,118,"classic","no","no"
"894","classic",1127,935,"owner",23,"monthly_issuance",1996-12-25,23,"male",1974-11-12,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2118,1,0,0,0,0,TRUE,-4110.3,16634.9,0,4.71,0,3177,"failed",16634,-4,"no","no","no"
"895","classic",1128,936,"owner",7,"monthly_issuance",1996-03-02,7,"male",1930-07-16,69,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3004,1,0,0,0,0,TRUE,3558.1,22884.6,0,4.63,0,4507,"failed",22884,23,"no","no","no"
"896","classic",1129,937,"owner",43,"monthly_issuance",1995-08-26,43,"male",1931-09-24,68,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1751,1,0,0,0,0,TRUE,4270.8,31141.1,0,5,0,4435,"failed",31141,30,"no","no","no"
"897","classic",1130,938,"owner",70,"monthly_issuance",1997-12-13,70,"female",1940-11-26,59,1998-05-21,22260,60,371,"running_ok",TRUE,NA,NA,FALSE,3653,1,0,1,0,0,TRUE,2832.2,29723.3,0,4.45,0,NA,NA,29723,130,"classic","no","increase up to  90000"
"898","classic",1131,939,"owner",55,"monthly_issuance",1994-10-04,55,"female",1947-10-28,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2108,1,0,0,0,0,TRUE,4397.3,21174,0,4.84,0,3163,"failed",21174,8,"no","no","no"
"899","gold",1133,940,"owner",37,"monthly_issuance",1994-11-15,37,"female",1958-09-15,41,1996-05-29,284280,60,4738,"running_ok",TRUE,"gold",1998-05-12,TRUE,4738,0,0,1,0,0,TRUE,-9702.8,70873.8,38264.7,5.11,0,37837,"gold",109138,593,"keep gold","no","increase up to 340000"
"900","classic",1135,941,"owner",8,"monthly_issuance",1994-06-08,8,"male",1952-07-21,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3871,1,0,0,0,0,TRUE,5467.7,25573.8,0,5.23,0,5807,"failed",25573,40,"no","no","no"
"901","classic",1136,942,"owner",9,"monthly_issuance",1993-08-16,9,"female",1976-09-18,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,4549.4,74107.8,0,5.51,0,1400,"junior",74107,169,"junior","yes","up to  230000"
"902","junior",1137,943,"owner",1,"monthly_issuance",1993-02-03,1,"female",1977-03-05,22,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2144,1,0,0,0,0,TRUE,5914.6,27138.1,0,5.16,4.055,3217,"junior",27138,142,"junior","yes","up to   80000"
"903","classic",1138,944,"owner",70,"monthly_issuance",1993-03-08,70,"female",1970-09-30,29,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5361,1,0,0,0,0,TRUE,3472.5,52820.4,0,5.11,0,16927,"gold",52820,326,"classic","yes","up to  160000"
"904","classic",1140,945,"owner",18,"monthly_issuance",1996-08-16,18,"male",1946-02-24,53,NA,NA,NA,NA,NA,FALSE,"classic",1997-09-07,TRUE,8215,1,0,0,0,0,TRUE,26599.2,27199.2,28468.9,4.42,0,NA,NA,26984,105,"classic","no","no"
"905","classic",1141,946,"owner",21,"monthly_issuance",1996-01-01,21,"female",1941-04-22,58,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,31959.9,33571.7,0,4.66,0,17475,"gold",33571,342,"classic","yes","up to  100000"
"906","classic",1142,947,"owner",59,"monthly_issuance",1993-05-17,59,"female",1946-11-19,53,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2689,1,0,0,0,1,TRUE,-2943.89999999999,51464.2,0,5.21,2.7,4034,"failed",51464,39,"no","no","no"
"907","classic",1145,949,"owner",58,"monthly_issuance",1996-02-13,58,"female",1968-09-14,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,30083.7,51863.4,0,4.78,0,13201,"gold",51863,315,"classic","yes","up to  160000"
"908","classic",1146,950,"owner",49,"monthly_issuance",1993-08-26,54,"male",1965-11-14,34,NA,NA,NA,NA,NA,FALSE,"classic",1994-06-19,TRUE,8910,1,0,0,0,0,TRUE,-14951.7,36911.7,-20665.8,5.22,5.86,19591,"gold",85923,319,"keep classic","no","no"
"909","classic",1147,951,"owner",3,"monthly_issuance",1996-04-28,3,"male",1930-05-12,69,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2371,1,0,0,0,0,TRUE,-4962.3,20298,0,5.59,0,4479,"failed",20298,11,"no","no","no"
"910","classic",1148,952,"owner",41,"monthly_issuance",1997-11-09,41,"male",1941-05-15,58,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4946,1,0,0,0,0,TRUE,62380.5,55167,0,4.47,0,NA,NA,55167,168,"classic","yes","up to  170000"
"911","classic",1149,953,"owner",14,"monthly_issuance",1995-07-22,14,"female",1976-09-25,23,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1953,1,0,0,0,1,TRUE,-7725.1,26298,0,4.84,0,2930,"junior",26298,123,"junior","no","no"
"912","classic",1150,954,"owner",74,"monthly_issuance",1996-01-08,74,"female",1945-06-24,54,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3505,1,0,0,1,1,TRUE,-11362.1,31031.7,0,4.95,0,5322,"failed",31031,24,"no","no","no"
"913","classic",1151,955,"owner",59,"monthly_issuance",1996-07-08,59,"male",1973-03-06,26,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7411,1,0,0,0,0,TRUE,11900.93,55274.8,0,4.59,0,13861,"gold",55274,307,"classic","yes","up to  170000"
"914","junior",1152,956,"owner",74,"monthly_issuance",1993-12-05,74,"male",1981-03-12,18,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,5830.90000000001,71828.9,0,5.86,0,1100,"junior",71828,165,"junior","yes","up to  220000"
"915","junior",1153,957,"owner",70,"monthly_issuance",1995-12-22,70,"female",1980-11-15,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2126,1,0,0,0,0,TRUE,-10562.3,13037.5,0,4.78,0,3189,"junior",13037,110,"junior","no","no"
"916","classic",1154,958,"owner",72,"monthly_issuance",1996-06-06,72,"male",1924-01-31,75,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3990,1,0,0,0,0,TRUE,-13694.1,17383.1,0,4.68,0,6491,"failed",17383,19,"no","no","no"
"917","classic",1156,959,"owner",1,"monthly_issuance",1996-02-23,1,"female",1933-11-11,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2759,1,0,0,0,0,TRUE,8997,24144.7,0,4.84,0,4703,"failed",24144,32,"no","no","no"
"918","classic",1157,960,"owner",4,"issuance_after_transaction",1994-11-02,4,"female",1958-12-30,41,1995-05-24,189060,60,3151,"running_ok",TRUE,"classic",1997-02-19,TRUE,9091,1,0,1,0,0,TRUE,7451.9,27220.8,-2978.4,6.08,0,40011,"gold",78486,553,"keep classic","no","increase up to 250000"
"919","classic",1158,961,"owner",1,"monthly_issuance",1997-10-18,1,"female",1954-08-21,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8255,1,0,0,0,0,TRUE,19903.8,25239.3,0,4.37,0,NA,NA,25239,97,"no","no","no"
"920","classic",1159,962,"owner",64,"monthly_issuance",1996-06-24,64,"male",1944-02-03,55,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-8612.5,15396.4,0,4.67,0,10874,"classic",15396,191,"classic","no","no"
"921","gold",1161,963,"owner",7,"monthly_issuance",1996-08-09,7,"male",1973-05-25,26,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3799,1,0,0,0,0,TRUE,5008.2,83225,0,4.7,0,18506,"gold",83225,424,"gold","yes","up to  260000"
"922","junior",1162,964,"owner",26,"monthly_issuance",1994-07-08,26,"female",1975-02-19,24,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,4833.4,48393.1,0,5.41,0,500,"failed",48393,9,"no","no","no"
"923","classic",1163,965,"owner",20,"monthly_issuance",1993-08-25,20,"male",1964-08-28,35,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2853,1,0,0,0,0,TRUE,-184.699999999999,18388.3,0,5.25,0,4280,"failed",18388,12,"no","no","no"
"924","classic",1164,966,"owner",15,"monthly_issuance",1997-10-14,15,"female",1959-09-14,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2129,1,0,0,0,0,TRUE,17901.8,22726.4,0,4.44,0,NA,NA,22726,92,"no","no","no"
"925","classic",1165,967,"owner",15,"monthly_issuance",1996-08-17,15,"female",1942-10-02,57,NA,NA,NA,NA,NA,FALSE,"classic",1997-09-23,TRUE,6824,1,0,0,0,0,TRUE,28426.1,29326.1,37074.3,4.49,0,NA,NA,58576,108,"classic","no","no"
"926","classic",1166,968,"owner",74,"monthly_issuance",1995-11-11,74,"male",1959-06-27,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7262,1,0,0,0,0,TRUE,-10925.1,28294.5,0,4.86,0,10894,"classic",28294,202,"classic","no","no"
"927","junior",1168,969,"owner",19,"monthly_issuance",1994-01-08,19,"male",1978-05-31,21,NA,NA,NA,NA,NA,FALSE,"junior",1998-04-02,TRUE,NA,NA,NA,NA,NA,NA,FALSE,38394.7,86938.9,-21472,5.53,0,2000,"junior",65466,221,"keep junior","no","no"
"928","classic",1169,970,"owner",18,"monthly_issuance",1997-07-20,18,"female",1941-01-24,58,NA,NA,NA,NA,NA,FALSE,"classic",1998-06-08,TRUE,5260,1,0,0,0,0,TRUE,-21906.07,43560.83,32398.17,4.45,0,NA,"classic",75959,98,"keep classic","no","no"
"929","classic",1170,971,"owner",12,"monthly_issuance",1996-07-18,12,"male",1977-04-28,22,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3860,1,0,0,0,0,TRUE,-23657.5,28342.8,0,4.7,0,9299,"junior",28342,173,"junior","no","no"
"930","classic",1171,972,"owner",46,"monthly_issuance",1996-09-29,46,"female",1974-03-28,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2038,1,0,0,0,1,TRUE,6753.1,19773,0,4.74,0,3058,"failed",19773,9,"no","no","no"
"931","classic",1172,973,"owner",54,"monthly_issuance",1994-11-05,54,"female",1923-06-13,76,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2909,1,0,0,0,0,TRUE,-5793.5,24105.5,0,6.45,0,5760,"failed",24105,27,"no","no","no"
"932","classic",1174,974,"owner",29,"monthly_issuance",1994-02-25,29,"female",1970-03-13,29,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,-32384.5,56421.8,0,5.45,0,24758,"gold",56421,373,"classic","no","no"
"933","classic",1175,975,"owner",1,"monthly_issuance",1996-10-19,1,"male",1925-10-25,74,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3550,1,0,0,0,0,TRUE,125.200000000001,20652.7,0,4.52,0,5325,"failed",20652,26,"no","no","no"
"934","classic",1177,976,"owner",77,"monthly_issuance",1996-01-27,77,"female",1939-06-21,60,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5244,1,0,0,0,0,TRUE,32326.3,54666.2,0,4.67,0,20949,"gold",54666,397,"classic","yes","up to  170000"
"935","gold",1178,977,"owner",1,"monthly_issuance",1993-04-26,1,"female",1971-10-04,28,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6846,1,0,0,0,0,TRUE,5275.7,99679.7,0,5.16,3.42,14041,"gold",99679,397,"gold","yes","up to  310000"
"936","gold",1179,978,"owner",73,"monthly_issuance",1993-08-18,1,"female",1930-10-05,69,NA,NA,NA,NA,NA,FALSE,"gold",1998-09-21,TRUE,2062,1,0,0,0,0,TRUE,26961.1,77612,4628.2,5.21,2.045,6556,"failed",82240,173,"keep gold","yes","up to  260000"
"937","classic",1180,979,"owner",21,"monthly_issuance",1993-02-16,21,"male",1944-10-06,55,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5354,1,0,0,0,0,TRUE,18269.1,44327.4,0,5.19,0,17914,"gold",44327,342,"classic","yes","up to  140000"
"938","classic",1181,980,"owner",1,"monthly_issuance",1996-12-11,1,"male",1939-11-12,60,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6521,1,0,0,0,1,TRUE,6918,57309.4,0,4.63,0,NA,NA,57309,116,"classic","no","no"
"939","classic",1182,981,"owner",66,"monthly_issuance",1995-03-25,66,"female",1946-10-16,53,NA,NA,NA,NA,NA,FALSE,"classic",1997-01-13,TRUE,3838,1,0,0,0,1,TRUE,2199.7,53302.5,31514.1,4.96,0,23092,"gold",104434,387,"keep classic","yes","up to  330000"
