"","disp.disp_id","disp.client_id","disp.account_id","disp.type","account.district_id_branch","account.frequency","account.date","client.district_id_client","client.gender","client.dob","client.age","loan.date","loan.amount","loan.duration","loan.monthly_rate","loan.status","loan.has_loan","card.type","card.issued","card.has_card","order.sum_amount","order.household","order.leasing","order.loan","order.insurance","order.uncategorized","order.has_orders","district.avg_salary","district.urban_ratio","district.enterpren_rate"
"546",685,685,571,"owner",72,"monthly_issuance",1996-07-16,72,"female",1930-12-13,69,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3255,1,0,0,0,0,TRUE,8994,62.6,110
"547",686,686,572,"owner",32,"monthly_issuance",1994-03-27,32,"female",1971-10-03,28,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8094,1,1,0,1,1,TRUE,9272,81,118
"548",688,688,573,"owner",1,"weekly_issuance",1996-07-11,1,"male",1954-05-04,45,NA,NA,NA,NA,NA,FALSE,"classic",1997-10-10,TRUE,2249,0,1,0,0,0,TRUE,12541,100,167
"549",689,689,574,"owner",70,"monthly_issuance",1993-07-30,70,"male",1964-08-02,35,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10177,89.9,81
"550",690,690,575,"owner",38,"monthly_issuance",1994-04-26,38,"male",1942-11-07,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6085,1,0,0,0,1,TRUE,8965,59.8,104
"551",692,692,576,"owner",55,"monthly_issuance",1993-01-01,74,"female",1936-01-11,63,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3662,1,0,0,0,0,TRUE,10673,100,100
"552",694,694,577,"owner",29,"monthly_issuance",1994-09-20,29,"male",1936-02-28,63,NA,NA,NA,NA,NA,FALSE,"gold",1998-12-26,TRUE,5120,1,0,0,0,0,TRUE,8843,55.6,113
"553",695,695,578,"owner",28,"weekly_issuance",1997-03-21,28,"male",1955-06-27,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6159,1,0,0,1,1,TRUE,8594,36.9,112
"554",697,697,579,"owner",1,"monthly_issuance",1997-12-16,1,"male",1974-05-01,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3836,1,0,0,0,1,TRUE,12541,100,167
"555",698,698,580,"owner",75,"monthly_issuance",1996-05-20,75,"male",1954-02-27,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5286,1,0,0,0,1,TRUE,8819,64.6,99
"556",699,699,581,"owner",26,"monthly_issuance",1996-10-13,26,"female",1922-04-22,77,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1502,1,0,0,0,0,TRUE,10787,100,131
"557",700,700,582,"owner",12,"monthly_issuance",1994-08-05,12,"male",1929-11-20,70,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2812,1,0,0,0,0,TRUE,8754,58,137
"558",702,702,584,"owner",31,"monthly_issuance",1996-07-14,31,"female",1968-11-07,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2302,1,0,0,0,0,TRUE,8930,59.2,108
"559",703,703,585,"owner",4,"monthly_issuance",1997-09-04,4,"male",1959-04-26,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,9753,67.4,109
"560",704,704,586,"owner",54,"monthly_issuance",1995-03-16,54,"male",1975-05-01,24,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,9897,100,140
"561",705,705,587,"owner",19,"monthly_issuance",1996-06-21,19,"male",1938-12-10,61,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8402,52.7,120
"562",706,706,588,"owner",66,"monthly_issuance",1993-03-14,1,"male",1948-08-05,51,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5089,1,0,0,1,1,TRUE,12541,100,167
"563",707,707,589,"owner",1,"monthly_issuance",1997-04-26,1,"male",1941-12-14,58,NA,NA,NA,NA,NA,FALSE,"classic",1998-05-23,TRUE,5746,1,0,0,0,0,TRUE,12541,100,167
"564",708,708,590,"owner",50,"monthly_issuance",1996-02-24,50,"female",1977-11-27,22,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8187,52,94
"565",709,709,591,"owner",1,"monthly_issuance",1997-08-12,1,"male",1934-12-29,65,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2788,1,0,0,0,0,TRUE,12541,100,167
"566",710,710,592,"owner",23,"monthly_issuance",1996-12-27,23,"male",1925-11-28,74,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1608,1,0,0,0,0,TRUE,8624,85.5,102
"567",711,711,593,"owner",48,"monthly_issuance",1996-07-16,48,"female",1963-08-16,36,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,9060,59,124
"568",712,712,594,"owner",54,"monthly_issuance",1994-12-09,54,"male",1962-12-04,37,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2054,1,0,0,0,0,TRUE,9897,100,140
"569",713,713,595,"owner",20,"monthly_issuance",1996-12-21,20,"female",1980-03-29,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4702,1,0,0,0,0,TRUE,8547,58.4,120
"570",714,714,596,"owner",31,"monthly_issuance",1994-10-13,31,"male",1970-10-08,29,NA,NA,NA,NA,NA,FALSE,"classic",1996-05-23,TRUE,NA,NA,NA,NA,NA,NA,FALSE,8930,59.2,108
"571",715,715,597,"owner",41,"monthly_issuance",1993-12-05,1,"female",1952-01-15,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6135,1,0,0,0,0,TRUE,12541,100,167
"572",716,716,598,"owner",1,"monthly_issuance",1997-02-08,1,"female",1954-12-04,45,NA,NA,NA,NA,NA,FALSE,"classic",1998-08-19,TRUE,7781,1,0,0,0,0,TRUE,12541,100,167
"573",717,717,599,"owner",54,"monthly_issuance",1996-12-04,54,"male",1968-05-02,31,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4085,1,0,0,0,1,TRUE,9897,100,140
"574",719,719,600,"owner",46,"monthly_issuance",1997-03-13,46,"male",1974-08-09,25,NA,NA,NA,NA,NA,FALSE,"classic",1998-11-05,TRUE,5952,1,0,0,0,0,TRUE,8369,73.5,117
"575",720,720,601,"owner",29,"monthly_issuance",1993-08-04,29,"male",1954-09-06,45,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2230,1,0,0,0,0,TRUE,8843,55.6,113
"576",721,721,602,"owner",43,"monthly_issuance",1995-10-27,43,"male",1940-02-15,59,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3191,1,0,0,0,0,TRUE,9425,76.3,125
"577",722,722,603,"owner",62,"monthly_issuance",1996-06-11,62,"female",1970-11-25,29,NA,NA,NA,NA,NA,FALSE,"classic",1997-12-29,TRUE,4361,1,0,0,0,0,TRUE,8544,40.7,109
"578",723,723,604,"owner",12,"monthly_issuance",1993-11-26,12,"female",1957-07-26,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8754,58,137
"579",724,724,605,"owner",65,"monthly_issuance",1997-02-04,65,"female",1953-02-02,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6876,1,0,0,0,0,TRUE,8403,43.7,105
"580",725,725,606,"owner",75,"monthly_issuance",1997-11-04,75,"male",1956-12-11,43,NA,NA,NA,NA,NA,FALSE,"classic",1998-12-08,TRUE,8211,1,0,0,0,1,TRUE,8819,64.6,99
"581",726,726,607,"owner",16,"monthly_issuance",1995-02-17,16,"male",1935-02-13,64,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2082,1,0,0,0,0,TRUE,8427,56.9,107
"582",727,727,608,"owner",32,"monthly_issuance",1995-03-27,32,"female",1930-07-20,69,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2895,1,0,0,0,0,TRUE,9272,81,118
"583",729,729,609,"owner",63,"monthly_issuance",1994-05-15,63,"female",1969-03-17,30,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1970,1,0,0,1,1,TRUE,8288,50.5,110
"584",731,731,610,"owner",74,"monthly_issuance",1994-08-11,74,"female",1979-01-22,20,NA,NA,NA,NA,NA,FALSE,"junior",1998-02-26,TRUE,NA,NA,NA,NA,NA,NA,FALSE,10673,100,100
"585",733,733,611,"owner",46,"monthly_issuance",1997-07-21,46,"male",1978-07-28,21,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2284,1,0,0,0,0,TRUE,8369,73.5,117
"586",735,735,612,"owner",1,"monthly_issuance",1996-05-27,1,"male",1973-11-26,26,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1936,1,0,0,0,0,TRUE,12541,100,167
"587",737,737,613,"owner",74,"issuance_after_transaction",1996-08-10,74,"male",1952-11-04,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10673,100,100
"588",738,738,614,"owner",25,"monthly_issuance",1997-06-07,25,"male",1920-03-26,79,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1664,1,0,0,0,0,TRUE,8554,61.7,113
"589",739,739,615,"owner",72,"monthly_issuance",1996-04-09,72,"male",1942-04-16,57,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2096,1,0,0,0,1,TRUE,8994,62.6,110
"590",740,740,616,"owner",43,"monthly_issuance",1993-10-14,55,"male",1923-11-07,76,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1869,1,0,0,0,0,TRUE,8743,33.9,111
"591",741,741,617,"owner",74,"monthly_issuance",1996-08-23,74,"male",1941-07-09,58,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,15687,1,1,0,0,0,TRUE,10673,100,100
"592",742,742,618,"owner",1,"monthly_issuance",1996-10-02,1,"female",1951-10-15,48,NA,NA,NA,NA,NA,FALSE,"classic",1997-06-16,TRUE,3782,1,0,0,0,1,TRUE,12541,100,167
"593",743,743,619,"owner",1,"weekly_issuance",1995-09-09,1,"male",1941-02-17,58,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8267,1,0,0,0,1,TRUE,12541,100,167
"594",744,744,620,"owner",26,"monthly_issuance",1996-02-18,26,"male",1940-07-18,59,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10787,100,131
"595",745,745,621,"owner",52,"monthly_issuance",1996-06-01,52,"female",1966-02-14,33,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3409,1,0,0,0,1,TRUE,8363,61.9,108
"596",747,747,622,"owner",24,"monthly_issuance",1997-06-22,24,"female",1953-08-20,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9428,1,0,0,1,1,TRUE,8991,80,128
"597",748,748,623,"owner",1,"monthly_issuance",1993-03-24,25,"male",1936-10-15,63,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2072,1,0,0,0,1,TRUE,8554,61.7,113
"598",750,750,624,"owner",70,"monthly_issuance",1993-10-11,70,"female",1956-09-29,43,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10177,89.9,81
"599",751,751,625,"owner",70,"monthly_issuance",1995-07-12,70,"male",1959-03-09,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,14064,1,1,0,0,0,TRUE,10177,89.9,81
"600",752,752,626,"owner",72,"monthly_issuance",1993-11-11,72,"male",1944-12-20,55,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3639,1,0,0,0,0,TRUE,8994,62.6,110
"601",754,754,627,"owner",63,"monthly_issuance",1993-02-05,63,"female",1947-06-04,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8782,1,1,0,0,0,TRUE,8288,50.5,110
"602",755,755,628,"owner",72,"monthly_issuance",1994-01-03,72,"male",1947-11-21,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3028,1,0,0,0,0,TRUE,8994,62.6,110
"603",756,756,629,"owner",31,"monthly_issuance",1994-07-25,31,"male",1920-05-13,79,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2707,1,0,0,0,0,TRUE,8930,59.2,108
"604",757,757,630,"owner",71,"monthly_issuance",1993-06-29,71,"female",1970-12-20,29,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2361,1,0,0,0,0,TRUE,8678,69.7,102
"605",758,758,631,"owner",68,"monthly_issuance",1996-03-25,68,"female",1961-07-26,38,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2394,1,0,0,0,0,TRUE,9893,57.2,96
"606",759,759,632,"owner",29,"monthly_issuance",1996-05-14,29,"male",1955-05-20,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2133,1,0,0,1,1,TRUE,8843,55.6,113
"607",760,760,633,"owner",57,"monthly_issuance",1995-12-06,57,"female",1936-08-25,63,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3177,1,0,0,0,0,TRUE,8720,48,116
"608",762,762,635,"owner",21,"monthly_issuance",1994-08-21,21,"male",1937-04-20,62,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8097,1,0,0,1,1,TRUE,9104,67,123
"609",763,763,636,"owner",75,"monthly_issuance",1997-04-24,75,"female",1927-08-24,72,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3056,1,0,0,0,0,TRUE,8819,64.6,99
"610",764,764,637,"owner",49,"monthly_issuance",1996-08-27,49,"female",1955-10-13,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1934,1,0,0,0,0,TRUE,8208,60.8,155
"611",765,765,638,"owner",65,"monthly_issuance",1995-06-28,65,"male",1969-12-31,30,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8028,1,0,0,1,1,TRUE,8403,43.7,105
"612",766,766,639,"owner",1,"monthly_issuance",1997-11-03,1,"female",1926-07-03,73,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2046,1,0,0,0,0,TRUE,12541,100,167
"613",768,768,640,"owner",32,"monthly_issuance",1993-06-02,32,"female",1931-09-23,68,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2891,1,0,0,0,0,TRUE,9272,81,118
"614",769,769,641,"owner",40,"monthly_issuance",1997-06-22,40,"male",1977-12-15,22,NA,NA,NA,NA,NA,FALSE,"classic",1998-09-07,TRUE,3330,1,0,0,0,0,TRUE,9317,85.3,97
"615",772,772,643,"owner",64,"monthly_issuance",1997-10-28,64,"male",1944-12-10,55,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,9624,74.7,145
"616",773,773,644,"owner",4,"monthly_issuance",1997-11-06,4,"male",1935-10-30,64,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1972,1,0,0,0,1,TRUE,9753,67.4,109
"617",774,774,645,"owner",70,"monthly_issuance",1997-08-21,70,"male",1973-03-03,26,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,13466,1,0,0,0,0,TRUE,10177,89.9,81
"618",775,775,646,"owner",51,"monthly_issuance",1996-01-06,51,"female",1940-11-30,59,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4876,1,0,0,0,0,TRUE,8541,70.5,131
"619",776,776,647,"owner",1,"monthly_issuance",1997-04-28,1,"female",1953-05-03,46,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6465,1,0,0,0,0,TRUE,12541,100,167
"620",778,778,648,"owner",13,"monthly_issuance",1993-11-09,13,"male",1940-06-04,59,NA,NA,NA,NA,NA,FALSE,"classic",1995-07-28,TRUE,9240,1,0,0,0,0,TRUE,8598,41.3,123
"621",779,779,649,"owner",69,"weekly_issuance",1994-05-17,69,"female",1944-06-12,55,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3430,0,1,0,0,0,TRUE,8173,48.4,124
"622",780,780,650,"owner",3,"monthly_issuance",1995-01-28,3,"male",1924-02-26,75,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1697,1,0,0,0,0,TRUE,8980,41.7,111
"623",781,781,651,"owner",72,"monthly_issuance",1993-11-28,72,"male",1945-09-20,54,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6714,1,0,0,0,1,TRUE,8994,62.6,110
"624",782,782,652,"owner",21,"monthly_issuance",1993-01-05,5,"female",1963-03-18,36,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,7591,1,0,0,0,0,TRUE,9307,51.4,118
"625",783,783,653,"owner",27,"monthly_issuance",1997-08-19,27,"female",1971-03-25,28,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5397,1,0,0,0,0,TRUE,8561,43.8,110
"626",785,785,654,"owner",63,"monthly_issuance",1994-10-16,63,"male",1934-09-09,65,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2885,1,0,0,0,0,TRUE,8288,50.5,110
"627",786,786,655,"owner",53,"monthly_issuance",1993-03-24,53,"male",1978-09-06,21,NA,NA,NA,NA,NA,FALSE,"junior",1997-01-10,TRUE,4469,1,0,0,1,1,TRUE,8240,50.9,99
"628",787,787,656,"owner",3,"monthly_issuance",1996-08-18,3,"male",1947-12-08,52,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5477,1,0,0,0,0,TRUE,8980,41.7,111
"629",788,788,657,"owner",47,"monthly_issuance",1993-08-08,47,"male",1974-09-03,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2928,1,0,0,0,1,TRUE,9538,72.8,111
"630",789,789,658,"owner",4,"monthly_issuance",1996-01-10,4,"male",1931-09-21,68,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2703,1,0,0,0,0,TRUE,9753,67.4,109
"631",790,790,659,"owner",63,"monthly_issuance",1996-12-14,63,"female",1967-05-09,32,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1940,1,0,0,0,1,TRUE,8288,50.5,110
"632",791,791,660,"owner",68,"monthly_issuance",1996-01-20,68,"female",1950-09-29,49,NA,NA,NA,NA,NA,FALSE,"classic",1998-11-02,TRUE,6572,1,0,0,0,1,TRUE,9893,57.2,96
"633",793,793,662,"owner",21,"monthly_issuance",1994-07-18,21,"male",1978-02-04,21,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3330,1,0,0,0,0,TRUE,9104,67,123
"634",796,796,664,"owner",1,"monthly_issuance",1996-12-08,1,"male",1919-08-30,80,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2997,1,0,0,0,0,TRUE,12541,100,167
"635",797,797,665,"owner",8,"monthly_issuance",1995-09-03,8,"male",1948-01-27,51,NA,NA,NA,NA,NA,FALSE,"classic",1997-07-14,TRUE,4149,1,0,0,0,0,TRUE,11277,69.4,127
"636",798,798,666,"owner",27,"monthly_issuance",1996-03-15,27,"female",1940-02-12,59,1997-11-28,12540,12,1045,"finished_ok",TRUE,"classic",1997-08-22,TRUE,8218,1,0,1,1,1,TRUE,8561,43.8,110
"637",803,803,669,"owner",35,"monthly_issuance",1996-06-07,35,"male",1951-02-15,48,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1947,1,0,0,0,0,TRUE,8867,80.5,130
"638",806,806,671,"owner",60,"monthly_issuance",1997-10-29,60,"male",1980-04-22,19,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8441,51.9,115
"639",807,807,672,"owner",53,"monthly_issuance",1997-06-23,53,"female",1969-10-21,30,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8240,50.9,99
"640",808,808,673,"owner",31,"monthly_issuance",1997-12-08,31,"male",1963-11-28,36,NA,NA,NA,NA,NA,FALSE,"classic",1998-09-15,TRUE,4586,1,0,0,0,0,TRUE,8930,59.2,108
"641",809,809,674,"owner",49,"monthly_issuance",1995-09-02,49,"male",1919-10-15,80,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2058,1,0,0,0,0,TRUE,8208,60.8,155
"642",810,810,675,"owner",58,"monthly_issuance",1995-08-03,58,"female",1945-09-24,54,1997-04-01,102240,60,1704,"running_ok",TRUE,"classic",1998-07-01,TRUE,8062,1,0,1,0,0,TRUE,8757,63.6,96
"643",812,812,676,"owner",39,"monthly_issuance",1995-09-22,39,"male",1940-12-06,59,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3017,1,0,0,0,0,TRUE,10446,89.9,90
"644",813,813,677,"owner",70,"monthly_issuance",1997-09-13,70,"male",1964-01-29,35,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10177,89.9,81
"645",814,814,678,"owner",17,"monthly_issuance",1993-10-08,19,"male",1959-10-01,40,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5088,1,0,0,1,1,TRUE,8402,52.7,120
"646",815,815,679,"owner",22,"monthly_issuance",1997-07-12,22,"female",1964-10-27,35,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4780,1,0,0,1,1,TRUE,8620,52.4,100
"647",816,816,680,"owner",17,"monthly_issuance",1997-07-18,17,"female",1958-02-01,41,NA,NA,NA,NA,NA,FALSE,"classic",1998-06-15,TRUE,4853,1,0,0,0,0,TRUE,8114,61.4,119
"648",818,818,682,"owner",54,"monthly_issuance",1997-06-08,54,"male",1966-04-27,33,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2014,1,0,0,0,1,TRUE,9897,100,140
"649",819,819,683,"owner",74,"monthly_issuance",1996-07-22,74,"male",1958-07-08,41,NA,NA,NA,NA,NA,FALSE,"classic",1997-06-17,TRUE,8578,1,0,0,0,0,TRUE,10673,100,100
"650",821,821,684,"owner",49,"monthly_issuance",1996-05-12,49,"male",1948-05-12,51,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,1936,1,0,0,0,0,TRUE,8208,60.8,155
"651",822,822,685,"owner",37,"weekly_issuance",1995-01-04,37,"female",1959-05-08,40,NA,NA,NA,NA,NA,FALSE,"classic",1998-07-23,TRUE,3847,0,1,0,0,0,TRUE,9065,62.3,123
"652",823,823,686,"owner",41,"monthly_issuance",1993-04-04,41,"male",1956-10-24,43,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6070,1,0,0,1,1,TRUE,9832,85.6,114
"653",824,824,687,"owner",27,"monthly_issuance",1996-06-02,27,"male",1952-09-05,47,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,5442,1,0,0,0,1,TRUE,8561,43.8,110
"654",825,825,688,"owner",74,"monthly_issuance",1993-11-25,74,"male",1977-04-02,22,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2509,1,0,0,0,0,TRUE,10673,100,100
"655",826,826,689,"owner",1,"monthly_issuance",1996-04-24,1,"male",1978-01-23,21,NA,NA,NA,NA,NA,FALSE,"junior",1998-12-13,TRUE,10257,1,1,0,1,1,TRUE,12541,100,167
"656",827,827,690,"owner",10,"monthly_issuance",1996-07-11,10,"female",1965-09-04,34,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,8901,1,1,0,0,0,TRUE,10124,46.7,141
"657",829,829,691,"owner",24,"monthly_issuance",1996-02-21,24,"male",1957-05-19,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3342,1,0,0,0,0,TRUE,8991,80,128
"658",830,830,692,"owner",69,"monthly_issuance",1996-10-02,69,"male",1948-08-27,51,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4503,1,0,0,0,1,TRUE,8173,48.4,124
"659",831,831,693,"owner",2,"monthly_issuance",1994-06-06,2,"male",1948-05-02,51,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6329,1,0,0,0,0,TRUE,8507,46.7,132
"660",832,832,694,"owner",67,"monthly_issuance",1996-09-04,67,"female",1923-12-23,76,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3096,1,0,0,0,0,TRUE,8110,63.1,109
"661",833,833,695,"owner",5,"monthly_issuance",1996-04-21,5,"male",1960-06-11,39,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,9516,1,0,0,0,0,TRUE,9307,51.4,118
"662",834,834,696,"owner",54,"monthly_issuance",1997-11-09,54,"male",1922-12-17,77,NA,NA,NA,NA,NA,FALSE,"classic",1998-11-22,TRUE,1579,1,0,0,0,0,TRUE,9897,100,140
"663",835,835,697,"owner",28,"monthly_issuance",1993-02-23,28,"female",1943-10-20,56,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6372,1,0,0,0,0,TRUE,8594,36.9,112
"664",837,837,698,"owner",71,"monthly_issuance",1996-09-29,71,"male",1974-10-14,25,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,6177,1,0,0,0,0,TRUE,8678,69.7,102
"665",839,839,699,"owner",1,"monthly_issuance",1993-09-17,47,"female",1955-05-18,44,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,9538,72.8,111
"666",840,840,700,"owner",20,"monthly_issuance",1994-06-01,20,"male",1937-04-26,62,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2762,1,0,0,0,1,TRUE,8547,58.4,120
"667",841,841,701,"owner",69,"monthly_issuance",1993-06-08,69,"male",1981-02-10,18,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8173,48.4,124
"668",842,842,702,"owner",12,"monthly_issuance",1993-06-23,12,"female",1933-07-03,66,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2813,1,0,0,0,0,TRUE,8754,58,137
"669",843,843,703,"owner",54,"monthly_issuance",1997-12-21,54,"female",1957-09-03,42,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,2306,1,0,0,0,0,TRUE,9897,100,140
"670",844,844,704,"owner",55,"monthly_issuance",1993-01-01,22,"male",1945-01-14,54,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3338,1,0,0,0,1,TRUE,8620,52.4,100
"671",846,846,705,"owner",35,"monthly_issuance",1997-07-14,35,"male",1949-12-01,50,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,4161,1,0,0,0,0,TRUE,8867,80.5,130
"672",847,847,706,"owner",49,"monthly_issuance",1996-05-07,49,"male",1979-12-25,20,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8208,60.8,155
"673",849,849,708,"owner",26,"monthly_issuance",1996-03-30,26,"female",1939-06-06,60,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,10787,100,131
"674",850,850,709,"owner",19,"monthly_issuance",1994-07-25,19,"male",1969-09-21,30,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,FALSE,8402,52.7,120
"675",851,851,710,"owner",25,"monthly_issuance",1994-09-02,25,"male",1919-06-16,80,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3200,1,0,0,0,0,TRUE,8554,61.7,113
"676",853,853,711,"owner",70,"monthly_issuance",1994-07-06,70,"male",1949-06-02,50,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3243,1,0,0,0,0,TRUE,10177,89.9,81
"677",854,854,712,"owner",72,"monthly_issuance",1996-12-01,72,"female",1941-11-02,58,NA,NA,NA,NA,NA,FALSE,NA,NA,FALSE,3847,0,1,0,0,0,TRUE,8994,62.6,110
